Drug,tdc-lipophilicity_astrazeneca,tdc-solubility_aqsoldb,tdc-hydrationfreeenergy_freesolv,tdc-caco2_wang,tdc-pampa_ncats,tdc-approved_pampa_ncats,tdc-hia_hou,tdc-pgp_broccatelli,tdc-bioavailability_ma,tdc-vdss_lombardo,tdc-cyp2c19_veith,tdc-cyp2d6_veith,tdc-cyp3a4_veith,tdc-cyp1a2_veith,tdc-cyp2c9_veith,tdc-cyp2c9_substrate_carbonmangels,tdc-cyp2d6_substrate_carbonmangels
CS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,,,,,,,,,,,,,,,1.0,,
CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,,,,,,,,,,,,,,,1.0,,
CS(=O)(=O)c1ccc([C@@H](O)[C@H](CF)NC(=O)C(Cl)Cl)cc1,,,,,,,,,,,,,,,1.0,,
CS(=O)(=O)c1ccc([C@@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1,,,,,,,,,,,,,,,1.0,,
CS(=O)(=O)c1ccc([C@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,,,,,,,,,,,,,,,1.0,,
CS(=O)(=O)c1ccc([C@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,,,,,,,,,,,,,,,1.0,,
CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,,,,,,,,,,,,,,1.0,,
CSC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,,,,,,,,,,,,,1.0,,
CSC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,,,,,,,,,,,,,1.0,,
CSC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,,,,,,,,,,,,,1.0,,
CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,,,,,,,,,,,,,,,0.0,,
CSCCC(NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1,,,,,,,,,,,,,,,1.0,,
CSCC[C@@H](CO)NC(=O)C1CCN(c2ncccn2)CC1,,,,,,,,,,,,,,,0.0,,
CSCC[C@@H](NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1,,,,,,,,,,,,,,,1.0,,
CSc1ccc(CC(=O)N2CCN(C(C)=O)CC2CN2CCC(O)C2)cc1,,,,,,,,,,,,,,,0.0,,
CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@H](O)C2)cc1,,,,,,,,,,,,,,,0.0,,
CSc1ccc2c(c1)N(CCC1CCCCN1)c1ccccc1S2,,,,,,,,,,,,,,,1.0,,
CSc1ccc2c(c1)N(CC[C@@H]1CCCNC1)c1ccccc1S2,,,,,,,,,,,,,,,1.0,,
CSc1ccc2c(c1)N(C[C@@H](C)CN(C)C)c1ccccc1S2,,,,,,,,,,,,,,,1.0,,
CSc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,,,,,,,,,,,,,,,1.0,,
CSc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,,,,,,,,,,,,,,,1.0,,
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,,,,,,,,,,,,,,,0.0,,
CSc1nn2c(N3CCNCC3)c3c(nc2c1S(=O)(=O)c1ccccc1)CCC3,,,,,,,,,,,,,,,1.0,,
C[C@@H](C(=O)c1ccccc1)N(C)C,,,,,,,,,,,,,,,1.0,,
C[C@@H](CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1F,,,,,,,,,,,,,,,1.0,,
C[C@@H](CC(=O)N1CCc2[nH]ncc2C1)N1CCOCC1,,,,,,,,,,,,,,,0.0,,
C[C@@H](CC(C)(C)O)O[C@H](O)C(Cl)(Cl)Cl,,,,,,,,,,,,,,,1.0,,
C[C@@H](CC1c2ccccc2CCc2ccccc21)CN(C)C,,,,,,,,,,,,,,,1.0,,
C[C@@H](CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](CCc1ccccc1)N[C@@H](C)[C@@H](O)c1ccc(O)cc1,,,,,,,,,,,,,,,0.0,,
C[C@@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,,,,,,,,,,,,,,,1.0,,
C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,,,,,,,,,,,,,,,1.0,,
C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,,,,,,,,,,,,,,,1.0,,
C[C@@H](CN(C)C)O[C@@](C)(c1ccccc1)c1ccc(Cl)cc1,,,,,,,,,,,,,,,0.0,,
C[C@@H](CN1C(=O)c2cccnc2Nc2ccccc21)N(C)C,,,,,,,,,,,,,,,1.0,,
C[C@@H](CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,,,,,,,,,,,,,,,1.0,,
C[C@@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](COc1ccccc1)N(CCCl)Cc1ccccc1,,,,,,,,,,,,,,,0.0,,
C[C@@H](COc1ccccc1)NN,,,,,,,,,,,,,,,1.0,,
C[C@@H](Cc1ccccc1)N(C)C,,,,,,,,,,,,,,,1.0,,
C[C@@H](Cc1ccccc1)N(C)Cc1ccco1,,,,,,,,,,,,,,,1.0,,
C[C@@H](Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21,,,,,,,,,,,,,,,1.0,,
C[C@@H](Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,,,,,,,,,,,,,,,1.0,,
C[C@@H](Cc1ccccc1)NN,,,,,,,,,,,,,,,1.0,,
C[C@@H](Cc1ccccc1)NO,,,,,,,,,,,,,,,0.0,,
C[C@@H](Cc1ccccc1)N[C@@H](C#N)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](Cc1ccccc1)N[C@H](C#N)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](Cc1ccccc1)[N@@+](C)([O-])Cc1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](N)C(=O)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](N)Cc1ccc(O)cc1,,,,,,,,,,,,,,,0.0,,
C[C@@H](N)Cc1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](NCCn1cnc2c1c(=O)n(C)c(=O)n2C)[C@H](O)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](NN)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](NNC(=O)c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)S[C@H]12,,,,,,,,,,,,,,,0.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CC[S+]([O-])C3)S[C@H]12,,,,,,,,,,,,,,,0.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,,,,,,,,,,,,,,,0.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12,,,,,,,,,,,,,,,0.0,,
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CC[S+]([O-])C3)S[C@H]12,,,,,,,,,,,,,,,0.0,,
C[C@@H](O)c1cc2n(n1)CCN(C(=O)CC1=C(c3ccccc3)CCC1=O)C2,,,,,,,,,,,,,,,1.0,,
C[C@@H](Oc1cccc2ccccc12)C(N)=NO,,,,,,,,,,,,,,,1.0,,
C[C@@H](Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,,,,,,,,,,,,,,,0.0,,
C[C@@H](Oc1ccccc1)C(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)O,,,,,,,,,,,,,,,0.0,,
C[C@@H](c1noc2ccc(Cl)cc12)n1ccnc1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C(S[C@@H]2CN[C@H](C(=O)N(C)C)C2)=C(C(=O)O)N2C(=O)[C@@H]([C@H](C)O)[C@@H]12,,,,,,,,,,,,,,,0.0,,
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,,,,,,,,,,,,,,,1.0,,
C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@H]1C(=O)C(=O)O,,,,,,,,,,,,,,,1.0,,
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,,,,,,,,,,,,,,,1.0,,
C[C@@H]1CCCC[C@@]1(c1cccs1)N1CCCCC1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1CCCN(c2ccc([C@@H](C)NC(=O)/C(=C/c3ccco3)c3ccccc3)cc2)C1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H](OC(=O)[C@@H]2CCC(=O)N2)CC(C)(C)C1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](F)C[C@]2(C)[C@H]1C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@@]1(O)C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@H]1C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCCl,,,,,,,,,,,,,,,1.0,,
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,,,,,,,,,,,,,,,1.0,,
C[C@@H]1NC(=O)C2(CCCC2)NC1=O,,,,,,,,,,,,,,,1.0,,
C[C@@H]1NC(=O)CO[C@H]1c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1NCCO[C@@H]1c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1NCCO[C@H]1c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,,,,,,,,,,,,,,,0.0,,
C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@@H]1O,,,,,,,,,,,,,,,0.0,,
C[C@@H]1O[C@H]1P(=O)(O)O,,,,,,,,,,,,,,,1.0,,
C[C@@H]1O[C@]2(CCCC[C@H]2Oc2cccc(Cl)c2)NC1=O,,,,,,,,,,,,,,,1.0,,
C[C@@H]1Oc2ccccc2C[C@@H]1N(C)C,,,,,,,,,,,,,,,1.0,,
C[C@@H]1[C@@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,,,,,,,,,,,,,,,0.0,,
C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2C,,,,,,,,,,,,,,,1.0,,
C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C,,,,,,,,,,,,,,,1.0,,
C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,,,,,,,,,,,,,,,0.0,,
C[C@@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,,,,,,,,,,,,,,,0.0,,
C[C@@H]1[C@H](c2ccccc2)OCCN1C,,,,,,,,,,,,,,,1.0,,
C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@@H]1c2ccccc2[C@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,,,,,,,,,,,,,,,1.0,,
C[C@@]1(Cn2ccnn2)[C@@H](C(=O)O)N2C(=O)C[C@@H]2S1(=O)=O,,,,,,,,,,,,,,,0.0,,
C[C@@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,,,,,,,,,,,,,,,0.0,,
C[C@@]1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O,,,,,,,,,,,,,,,1.0,,
C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,,,,,,,,,,,,,,,1.0,,
C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]3CC[C@@](O)(C(=O)CO)[C@@]3(C)CC[C@H]12,,,,,,,,,,,,,,,1.0,,
C[C@@]12CCCCCC(Cc3ccc(O)cc31)[C@@H]2N,,,,,,,,,,,,,,,1.0,,
C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,,,,,,,,,,,,,,,1.0,,
C[C@@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CC[C@@H]2O,,,,,,,,,,,,,,,0.0,,
C[C@@]12C[C@H](N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,,,,,,,,,,,,,,,0.0,,
C[C@@]12N[C@@H](Cc3ccccc31)c1ccccc12,,,,,,,,,,,,,,,1.0,,
C[C@H](C(=O)c1ccccc1)N(C)C,,,,,,,,,,,,,,,1.0,,
C[C@H](CC(C)(C)O)O[C@H](O)C(Cl)(Cl)Cl,,,,,,,,,,,,,,,1.0,,
C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,,,,,,,,,,,,,,,1.0,,
C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,,,,,,,,,,,,,,,1.0,,
C[C@H](CN(C)C)CN1c2ccccc2Sc2ccccc21,,,,,,,,,,,,,,,1.0,,
C[C@H](CN(C)C)O[C@@](C)(c1ccccc1)c1ccc(Cl)cc1,,,,,,,,,,,,,,,0.0,,
C[C@H](CN1C(=O)c2cccnc2Nc2ccccc21)N(C)C,,,,,,,,,,,,,,,1.0,,
C[C@H](Cc1ccccc1)N(C)C,,,,,,,,,,,,,,,1.0,,
C[C@H](Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc21,,,,,,,,,,,,,,,1.0,,
C[C@H](N)Cc1ccc(O)cc1,,,,,,,,,,,,,,,0.0,,
C[C@H](N)[C@@H](O)c1cccc(O)c1,,,,,,,,,,,,,,,0.0,,
C[C@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1,,,,,,,,,,,,,,,1.0,,
C[C@H](NCCn1cnc2c1c(=O)n(C)c(=O)n2C)[C@@H](O)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@H](NN)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@H](NNC(=O)c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,,,,,,,,,,,,,,,0.0,,
C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@H](O)C1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)C12,,,,,,,,,,,,,,,0.0,,
C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C([C@@H]3CCCO3)S[C@H]12,,,,,,,,,,,,,,,0.0,,
C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@@H]12,,,,,,,,,,,,,,,0.0,,
C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12,,,,,,,,,,,,,,,0.0,,
C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@@H](C)[C@H]12,,,,,,,,,,,,,,,0.0,,
C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,,,,,,,,,,,,,,,0.0,,
C[C@H](Oc1cccc2ccccc12)/C(N)=N\O,,,,,,,,,,,,,,,1.0,,
C[C@H]1CC2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,,,,,,,,,,,,,,,1.0,,
C[C@H]1CCCC[C@@H]1C,,,,,,,,,,,,,,,1.0,,
C[C@H]1CCCC[C@]1(c1cccs1)N1CCCCC1,,,,,,,,,,,,,,,1.0,,
C[C@H]1CC[C@H](C)[C@@H](C)C1,,,,,,,,,,,,,,,1.0,,
C[C@H]1CN(C)C[C@H]2Cc3c(ccc4ccccc34)O[C@@]12O,,,,,,,,,,,,,,,1.0,,
C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1,,,,,,,,,,,,,,,1.0,,
C[C@H]1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1,,,,,,,,,,,,,,,1.0,,
C[C@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,,,,,,,,,,,,,,,1.0,,
C[C@H]1CO[C@@]2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,,,,,,,,,,,,,,,1.0,,
C[C@H]1CO[C@]2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,,,,,,,,,,,,,,,1.0,,
C[C@H]1C[C@@H](OC(=O)[C@@H]2CCC(=O)N2)CC(C)(C)C1,,,,,,,,,,,,,,,1.0,,
C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,,,,,,,,,,,,,,,1.0,,
C[C@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,,,,,,,,,,,,,,,1.0,,
C[C@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@H]1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,,,,,,,,,,,,,,,1.0,,
C[C@H]1NC(=O)CO[C@H]1c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@H]1NCCO[C@H]1c1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@H]1OC2(CCCC[C@H]2Oc2cccc(Cl)c2)NC1=O,,,,,,,,,,,,,,,1.0,,
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)C(C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,,,,,,,,,,,,,,,0.0,,
C[C@H]1O[C@@]2(CCCC[C@H]2Oc2cccc(Cl)c2)NC1=O,,,,,,,,,,,,,,,1.0,,
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,,,,,,,,,,,,,,,0.0,,
C[C@H]1O[C@H]1P(=O)(O)O,,,,,,,,,,,,,,,1.0,,
C[C@H]1Oc2ccccc2C[C@H]1N(C)C,,,,,,,,,,,,,,,1.0,,
C[C@H]1[C@@H](c2ccccc2)OCCN1C,,,,,,,,,,,,,,,1.0,,
C[C@H]1[C@@H]2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1,,,,,,,,,,,,,,,1.0,,
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,,,,,,,,,,,,,,,0.0,,
C[C@H]1[C@H]2C(=O)c3ccc(O)cc3[C@@]1(C)CCN2CC1CC1,,,,,,,,,,,,,,,1.0,,
C[C@H]1[C@H]2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1,,,,,,,,,,,,,,,1.0,,
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,,,,,,,,,,,,,,,1.0,,
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC1CC1,,,,,,,,,,,,,,,1.0,,
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc1ccccc1,,,,,,,,,,,,,,,1.0,,
C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@H]3[C@@H](O)[C@H]21,,,,,,,,,,,,,,,0.0,,
C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@H]3[C@H](O)[C@H]21,,,,,,,,,,,,,,,0.0,,
C[C@H]1c2ccccc2[C@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,,,,,,,,,,,,,,,1.0,,
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,,,,,,,,,,,,,,,0.0,,
C[C@](O)(CNC(=O)C(=O)Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2o1,,,,,,,,,,,,,,,1.0,,
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,,,,,,,,,,,,,,0.0,,
C[C@]1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O,,,,,,,,,,,,,,,1.0,,
C[C@]12CC(=O)C3C(C[C@H](Cl)C4=CC(=O)C=C[C@@]43C)C1CC[C@]2(O)C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@]12CC(=O)[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@]12CC(O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,,,,,,,,,,,,,,,1.0,,
C[C@]12CCC(=O)C=C1CC[C@H]1C3CC[C@H](C(=O)CO)C3(C=O)C[C@H](O)C12,,,,,,,,,,,,,,,0.0,,
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](F)[C@@H]2O,,,,,,,,,,,,,,,1.0,,
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,,,,,,,,,,,,,0.0,,
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,,,,,,,,,,,,,,,0.0,,
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,,,,,,,,,,,,,,,1.0,,
