chembl,indication,max_phase,status,smiles,canonical_smiles,drug_id,drug_id_type,cell_line,IC50,EC50,AUC,confidence,data_set
CHEMBL1946170,EFO_0000389,2,Terminated,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,BRD-K16730910-001-10-7,broad_id,IPC298_SKIN,7.295678524,1.929622709,0.8736437401,0.6061440263,PRISM
CHEMBL3545154,EFO_0000571,2,Terminated,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(CC1)C(=O)C=C,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,BRD-K50010139-001-02-3,broad_id,NCIH2347_LUNG,2.744848298,2.609057984,0.8738908745,0.5865437445,PRISM
CHEMBL554,EFO_0005922,2,Terminated,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BRD-K19687926-001-04-1,broad_id,SCC25_UPPER_AERODIGESTIVE_TRACT,3.504964568,4.111390073,0.8740974694,0.7693804667,PRISM
CHEMBL3545154,EFO_0000571,2,Terminated,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(CC1)C(=O)C=C,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,BRD-K50010139-001-02-3,broad_id,NCIH1648_LUNG,2.255410993,1.980534341,0.874208303,0.5875115333,PRISM
CHEMBL518924,EFO_0000349,1,Terminated,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,775637,NCI-60 NSC,TK-10,4.628,4.785,0.8754,0.995,NCI-60
CHEMBL1336,EFO_0000702,2,Terminated,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,BRD-K23984367-075-15-2,broad_id,SBC5_LUNG,2.589921384,2.453380832,0.8754824963,0.6738127712,PRISM
CHEMBL554,EFO_0005922,2,Terminated,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BRD-K19687926-379-07-4,broad_id,KYSE510_OESOPHAGUS,3.099420696,3.514318184,0.8759740781,0.8047328324,PRISM
CHEMBL553,EFO_0000571,1,Terminated,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,BRD-K70401845-003-09-6,broad_id,NCIH1435_LUNG,3.553653949,1.343086706,0.8760391609,0.3982919653,PRISM
CHEMBL24828,EFO_0000501,2,Terminated,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,BRD-K77625799-001-07-7,broad_id,TT2609C02_THYROID,2.53642484,2.361361497,0.8763007369,0.4053369927,PRISM
CHEMBL3137309,EFO_0000702,1,Withdrawn,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,BRD-K62391742-001-03-0,broad_id,SBC5_LUNG,4.438781475,1.456544765,0.8767950118,0.4639836115,PRISM
CHEMBL941,EFO_0000519,2,Terminated,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,BRD-K92723993-001-06-7,broad_id,KNS81_CENTRAL_NERVOUS_SYSTEM,2.920530954,2.843632983,0.876797569,0.5286734809,PRISM
CHEMBL554,EFO_0005922,2,Terminated,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BRD-K19687926-379-07-4,broad_id,KYSE180_OESOPHAGUS,3.176374256,2.753704058,0.8769795596,0.6718991102,PRISM
CHEMBL554,EFO_0005922,2,Terminated,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BRD-K19687926-001-04-1,broad_id,HSC3_UPPER_AERODIGESTIVE_TRACT,4.307841473,2.360838713,0.8770455357,0.526060895,PRISM
CHEMBL1173655,EFO_0000702,2,Withdrawn,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,BRD-K66175015-001-12-4,broad_id,NCIH446_LUNG,2.486190197,2.203637867,0.8779404734,0.6923768641,PRISM
CHEMBL1064,EFO_0001378,2,Withdrawn,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,MOLP-8,4.949,4.995,0.8783,0.9629,CTRP
CHEMBL1289926,EFO_0000182,2,Terminated,CNC(=O)c1ccccc1Sc1ccc2c(\C=C\c3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,BRD-K29905972-001-06-3,broad_id,SNU886_LIVER,2.9403144,2.890374677,0.8795500592,0.4612802326,PRISM
CHEMBL1289601,EFO_0000501,2,Terminated,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,BRD-K39974922,Broad_ID,ML-1,4.413,4.413,0.88,0.9225,CTRP
CHEMBL3301610,EFO_0000519,2,Withdrawn,CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4nc(C)n(C(C)C)c4c3)nc2)CC1,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,BRD-K33622447-066-01-9,broad_id,KALS1_CENTRAL_NERVOUS_SYSTEM,2.543701437,2.203554556,0.8801804552,0.2762483302,PRISM
CHEMBL3545154,EFO_0000571,2,Terminated,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(CC1)C(=O)C=C,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,BRD-K50010139-001-02-3,broad_id,NCIH2087_LUNG,2.739572737,1.541659428,0.8805960911,0.5286863021,PRISM
CHEMBL554,EFO_0005922,2,Terminated,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BRD-K19687926-379-07-4,broad_id,KYSE520_OESOPHAGUS,2.940497164,2.805588055,0.8807987582,0.4193006599,PRISM
CHEMBL554,EFO_0005922,2,Terminated,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,BRD-K19687926-379-07-4,broad_id,TE10_OESOPHAGUS,2.552457239,2.189631071,0.8812458652,0.392784658,PRISM
CHEMBL1946170,EFO_0000389,2,Terminated,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,BRD-K16730910-001-07-3,broad_id,MELJUSO_SKIN,2.617727329,2.370885681,0.881275729,0.3757477455,PRISM
CHEMBL502835,EFO_0000702,2,Withdrawn,COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,BRD-K49075727,Broad_ID,NCI-H146,4.712,4.712,0.8821,0.9414,CTRP
CHEMBL2220486,EFO_0000702,2,Terminated,CNC(=O)c1cccc2cc(ccc12)Oc1ccnc2cc(OCC3(N)CC3)c(OC)cc12,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,BRD-K31309378-001-01-5,broad_id,NCIH841_LUNG,2.880128588,2.571748499,0.8832366656,0.433512585,PRISM
CHEMBL24828,EFO_0000349,2,Terminated,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,BRD-K77625799-001-07-7,broad_id,KMRC3_KIDNEY,2.976241163,2.860975599,0.8834053577,0.8636575551,PRISM
CHEMBL553,EFO_0000708,2,Terminated,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,BRD-K70401845-001-15-7,broad_id,NCIH2170_LUNG,2.801553486,2.501574186,0.8843266136,0.6579911807,PRISM
CHEMBL1946170,EFO_0000389,2,Terminated,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,BRD-K16730910,Broad_ID,SK-MEL-5,5.226,5.229,0.8846,0.999,CTRP
CHEMBL2325741,EFO_0000503,2,Terminated,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)N[C@@H](CCO)c1ccc(Cl)cc1,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,BRD-K99023089-001-03-7,broad_id,MKN45_STOMACH,2.876552037,2.742583387,0.8849688039,0.3999710048,PRISM
CHEMBL1064,EFO_0001378,2,Withdrawn,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,BRD-K22134346,Broad_ID,KMS-18,4.794,4.794,0.8856,0.8779,CTRP
CHEMBL1289926,EFO_0000519,2,Terminated,CNC(=O)c1ccccc1Sc1ccc2c(\C=C\c3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,BRD-K29905972-001-06-3,broad_id,LN18_CENTRAL_NERVOUS_SYSTEM,3.114582737,2.886486339,0.8857271415,0.5559965218,PRISM
CHEMBL1946170,EFO_0000389,2,Terminated,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,BRD-K16730910,Broad_ID,SK-MEL-28,5.228,5.24,0.8862,0.9914,CTRP
CHEMBL941,EFO_0000503,2,Terminated,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,BRD-K92723993-001-06-7,broad_id,AGS_STOMACH,3.243521681,3.186675201,0.886270329,0.726110848,PRISM
CHEMBL2220486,EFO_0000702,2,Terminated,CNC(=O)c1cccc2cc(ccc12)Oc1ccnc2cc(OCC3(N)CC3)c(OC)cc12,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,BRD-K31309378-001-01-5,broad_id,SBC5_LUNG,2.989546047,2.63206351,0.8864400308,0.5825983829,PRISM
CHEMBL3545154,EFO_0000571,2,Terminated,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(CC1)C(=O)C=C,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,BRD-K50010139-001-02-3,broad_id,NCIH838_LUNG,2.829952508,2.004623745,0.8872056971,0.6233050431,PRISM
CHEMBL1289926,EFO_0000182,2,Terminated,CNC(=O)c1ccccc1Sc1ccc2c(\C=C\c3ccccn3)n[nH]c2c1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,BRD-K29905972-001-06-3,broad_id,HEP3B217_LIVER,3.350904515,2.68372357,0.8874717737,0.4852359942,PRISM
CHEMBL502835,EFO_0000571,1,Withdrawn,COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,BRD-K49075727,Broad_ID,HCC-1171,4.724,4.724,0.8877,0.8784,CTRP
CHEMBL2216870,EFO_1001469,2,Terminated,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,BRD-K60866521,Broad_ID,GRANTA-519,3.84,3.84,0.888,0.766,CTRP
CHEMBL25,EFO_0000519,2,Terminated,CC(=O)Oc1ccccc1C(O)=O,CC(=O)Oc1ccccc1C(=O)O,BRD-K11433652-001-17-0,broad_id,KALS1_CENTRAL_NERVOUS_SYSTEM,3.295116022,3.219175664,0.888069702,0.505394179,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,608210,NCI-60 NSC,NCI-H522,6.395,6.395,0.4656,0.6161,NCI-60
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,608210,NCI-60 NSC,EKVX,6.07,6.07,0.4937,0.5608,NCI-60
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,608210,NCI-60 NSC,HOP-62,4.816,4.816,0.5848,0.6965,NCI-60
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH2023_LUNG,0.4484156774,0.2671552703,0.7570585287,0.3615234762,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,LXF289_LUNG,0.1479100811,0.102909116,0.6833688787,0.7530299452,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH1648_LUNG,0.06883357508,0.06293418067,0.5126035403,0.9171213647,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH1355_LUNG,0.5195185442,0.4957441724,0.7230705854,0.402997885,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH2009_LUNG,0.2289600107,0.2088855503,0.7030388055,0.6132091666,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,RERFLCKJ_LUNG,0.124361427,0.1196209262,0.5873868191,0.6845611132,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH23_LUNG,0.2651563683,0.2634828982,0.6297002617,0.7590338657,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH1693_LUNG,0.3799448008,0.2625912781,0.7239099821,0.4690913279,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH1623_LUNG,0.2032667586,0.1850661662,0.6639021657,0.754378533,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH2228_LUNG,0.5172910762,0.5031662591,0.7324725787,0.6238172959,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH1573_LUNG,0.1319690617,0.1255457801,0.5889781134,0.723763997,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,HCC4006_LUNG,0.1383772313,0.124061863,0.616892883,0.7387846323,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,NCIH1563_LUNG,0.1721346549,0.1569035803,0.6700497492,0.5124019298,PRISM
CHEMBL553025,EFO_0000571,2,Completed,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BRD-K69280563-001-01-8,broad_id,SKLU1_LUNG,0.2318970713,0.1801444426,0.6933692736,0.4342029843,PRISM
