,chembl,indication,passed_phase_1,passed_phase_2,passed_phase_3,smiles
19327,CHEMBL553025,MONDO_0001187,Unknown,Not tested,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19328,CHEMBL553025,MONDO_0001402,Unknown,Not tested,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19329,CHEMBL553025,MONDO_0002158,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19330,CHEMBL553025,MONDO_0002367,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19331,CHEMBL553025,MONDO_0002863,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19333,CHEMBL553025,MONDO_0004233,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19335,CHEMBL553025,MONDO_0008170,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19336,CHEMBL553025,MONDO_0008315,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19339,CHEMBL553025,MONDO_0011962,Unknown,Not tested,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19340,CHEMBL553025,MONDO_0015686,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19341,CHEMBL553025,MONDO_0021063,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19342,CHEMBL553025,MONDO_0021117,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19343,CHEMBL553025,MONDO_0021637,True,Unknown,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19344,CHEMBL553025,MONDO_0024880,Unknown,Not tested,Not tested,CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
19345,CHEMBL554,EFO_0000181,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19346,CHEMBL554,EFO_0000228,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19348,CHEMBL554,EFO_0000365,Unknown,Not tested,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19349,CHEMBL554,EFO_0000402,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19350,CHEMBL554,EFO_0000503,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19351,CHEMBL554,EFO_0000504,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19352,CHEMBL554,EFO_0000519,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19353,CHEMBL554,EFO_0000681,Unknown,Not tested,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19354,CHEMBL554,EFO_0000707,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19355,CHEMBL554,EFO_0000756,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19356,CHEMBL554,EFO_0002618,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19357,CHEMBL554,EFO_0002892,Unknown,Not tested,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19358,CHEMBL554,EFO_0002938,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19359,CHEMBL554,EFO_0003060,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19361,CHEMBL554,EFO_0003884,Unknown,Not tested,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19362,CHEMBL554,EFO_0005540,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19363,CHEMBL554,EFO_0005543,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19364,CHEMBL554,EFO_0005922,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19366,CHEMBL554,EFO_0006318,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19367,CHEMBL554,EFO_0006352,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19368,CHEMBL554,EFO_0006859,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19370,CHEMBL554,EFO_1000158,Unknown,Not tested,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19372,CHEMBL554,EFO_1000478,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19373,CHEMBL554,EFO_1001465,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19374,CHEMBL554,EFO_1001480,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19375,CHEMBL554,EFO_1001512,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19376,CHEMBL554,EFO_1001967,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19377,CHEMBL554,MONDO_0001056,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19378,CHEMBL554,MONDO_0001187,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19379,CHEMBL554,MONDO_0001657,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19380,CHEMBL554,MONDO_0002087,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19381,CHEMBL554,MONDO_0002691,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19382,CHEMBL554,MONDO_0002974,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19383,CHEMBL554,MONDO_0004986,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19384,CHEMBL554,MONDO_0005411,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19385,CHEMBL554,MONDO_0005575,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19387,CHEMBL554,MONDO_0007576,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19388,CHEMBL554,MONDO_0008170,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19389,CHEMBL554,MONDO_0008315,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19390,CHEMBL554,MONDO_0011962,Unknown,Not tested,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19391,CHEMBL554,MONDO_0016216,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19392,CHEMBL554,MONDO_0020654,Unknown,Not tested,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19393,CHEMBL554,MONDO_0021321,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19394,CHEMBL554,MONDO_0024880,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19395,CHEMBL554,MONDO_0044787,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19396,CHEMBL554,MONDO_0044926,True,Unknown,Not tested,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
19397,CHEMBL558,EFO_0000555,Unknown,Not tested,Not tested,Cc1cccc(C)c1OCC(C)N
19398,CHEMBL558,EFO_0001357,True,Unknown,Not tested,Cc1cccc(C)c1OCC(C)N
19399,CHEMBL558,EFO_0009387,True,Unknown,Not tested,Cc1cccc(C)c1OCC(C)N
19400,CHEMBL558,HP_0012532,True,Unknown,Not tested,Cc1cccc(C)c1OCC(C)N
19401,CHEMBL558,MONDO_0003441,True,Unknown,Not tested,Cc1cccc(C)c1OCC(C)N
19402,CHEMBL558,MONDO_0011728,True,Unknown,Not tested,Cc1cccc(C)c1OCC(C)N
19403,CHEMBL558,MONDO_0015626,True,Unknown,Not tested,Cc1cccc(C)c1OCC(C)N
19405,CHEMBL558752,EFO_0002617,Unknown,Not tested,Not tested,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4nc(C(F)(F)F)c[nH]4)c3)ccc21
19406,CHEMBL559180,MONDO_0005301,True,Unknown,Not tested,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl
19407,CHEMBL559478,MONDO_0004975,True,Unknown,Not tested,O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2
19408,CHEMBL560993,EFO_0000274,True,Unknown,Not tested,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O
19409,CHEMBL560993,EFO_0004232,True,Unknown,Not tested,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O
19410,CHEMBL560993,EFO_0005854,True,Unknown,Not tested,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O
19412,CHEMBL561339,EFO_0004616,True,Unknown,Not tested,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1
19413,CHEMBL561339,MONDO_0041052,True,Unknown,Not tested,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1
19414,CHEMBL562318,MONDO_0005090,True,Unknown,Not tested,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1
19415,CHEMBL562318,MONDO_0007739,True,Unknown,Not tested,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1
19417,CHEMBL563,EFO_0000649,True,Unknown,Not tested,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
19418,CHEMBL563,EFO_0000685,Unknown,Not tested,Not tested,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
19419,CHEMBL563,EFO_0000764,Unknown,Not tested,Not tested,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
19421,CHEMBL563,EFO_0003931,Unknown,Not tested,Not tested,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
19422,CHEMBL563,EFO_0004272,Unknown,Not tested,Not tested,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
19423,CHEMBL563,HP_0003419,True,Unknown,Not tested,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
19424,CHEMBL563,MONDO_0005148,Unknown,Not tested,Not tested,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
19425,CHEMBL563,MONDO_0011382,Unknown,Not tested,Not tested,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
19426,CHEMBL563,MONDO_0044970,Unknown,Not tested,Not tested,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
19427,CHEMBL563251,MONDO_0005090,True,Unknown,Not tested,CN1C[C@H]2[C@@H](C1)[C@@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1
19428,CHEMBL56337,EFO_1000783,True,Unknown,Not tested,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1
19429,CHEMBL56337,MONDO_0007254,True,Unknown,Not tested,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1
19430,CHEMBL56337,MONDO_0015626,True,Unknown,Not tested,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1
19431,CHEMBL563646,EFO_0003944,True,Unknown,Not tested,CC(C)(C)c1ccc(CN(Cc2cccc(OCC(=O)O)c2)S(=O)(=O)c2cccnc2)cc1
19432,CHEMBL564829,EFO_0000182,True,Unknown,Not tested,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
19433,CHEMBL564829,EFO_1000576,True,Unknown,Not tested,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
19434,CHEMBL564829,EFO_1000581,True,Unknown,Not tested,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
19435,CHEMBL565612,EFO_0000403,Unknown,Not tested,Not tested,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
19436,CHEMBL565612,EFO_0000676,True,Unknown,Not tested,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
19437,CHEMBL565612,EFO_0000729,True,Unknown,Not tested,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
19438,CHEMBL565612,EFO_1000616,Unknown,Not tested,Not tested,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
19439,CHEMBL565612,EFO_1001082,True,Unknown,Not tested,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
19440,CHEMBL565612,EFO_1001119,True,Unknown,Not tested,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
19442,CHEMBL566315,EFO_0000280,True,Unknown,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19443,CHEMBL566315,EFO_0001073,Unknown,Not tested,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19444,CHEMBL566315,EFO_0001421,Unknown,Not tested,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19446,CHEMBL566315,EFO_0004268,True,Unknown,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19447,CHEMBL566315,EFO_1001249,True,Unknown,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19448,CHEMBL566315,EFO_1001345,True,Unknown,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19450,CHEMBL566315,HP_0000989,Unknown,Not tested,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19451,CHEMBL566315,MONDO_0001751,Unknown,Not tested,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19452,CHEMBL566315,MONDO_0020088,True,Unknown,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19453,CHEMBL566315,MONDO_0044751,True,Unknown,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19454,CHEMBL566315,Orphanet_733,Unknown,Not tested,Not tested,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O
19455,CHEMBL566757,EFO_0000095,Unknown,Not tested,Not tested,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1
19456,CHEMBL566757,EFO_0000756,True,Unknown,Not tested,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1
19457,CHEMBL566757,EFO_0002913,True,Unknown,Not tested,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1
19458,CHEMBL567,EFO_0002610,True,Unknown,Not tested,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
19459,CHEMBL567,HP_0002140,True,Unknown,Not tested,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
19461,CHEMBL568,EFO_0000764,Unknown,Not tested,Not tested,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
19462,CHEMBL568,EFO_0003768,Unknown,Not tested,Not tested,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
19463,CHEMBL569,EFO_0000764,True,Unknown,Not tested,CCN(CC)CCOC(=O)c1ccc(N)cc1
19465,CHEMBL569713,EFO_0003761,True,Unknown,Not tested,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
19468,CHEMBL569713,EFO_1001412,Unknown,Not tested,Not tested,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
19469,CHEMBL569713,EFO_1001917,Unknown,Not tested,Not tested,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
19470,CHEMBL569713,HP_0000726,Unknown,Not tested,Not tested,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
19472,CHEMBL569713,HP_0002307,Unknown,Not tested,Not tested,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
19475,CHEMBL569713,MONDO_0004975,Unknown,Not tested,Not tested,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
19476,CHEMBL569713,MONDO_0004976,True,Unknown,Not tested,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
19477,CHEMBL569713,MONDO_0004985,True,Unknown,Not tested,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
19478,CHEMBL570015,EFO_0000341,True,Unknown,Not tested,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1
19479,CHEMBL570015,EFO_0003956,True,Unknown,Not tested,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1
19480,CHEMBL570015,MONDO_0004979,True,Unknown,Not tested,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1
19481,CHEMBL571,EFO_0000512,True,Unknown,Not tested,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
19482,CHEMBL571,EFO_0000649,True,Unknown,Not tested,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
19483,CHEMBL571,EFO_0002970,True,Unknown,Not tested,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
19485,CHEMBL571,EFO_0004253,Unknown,Not tested,Not tested,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
19488,CHEMBL571,MONDO_0002009,Unknown,Not tested,Not tested,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
19490,CHEMBL571209,EFO_0000196,True,Unknown,Not tested,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
19491,CHEMBL571209,EFO_0000222,Unknown,Not tested,Not tested,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
19492,CHEMBL571209,EFO_0000519,Unknown,Not tested,Not tested,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
19493,CHEMBL571209,EFO_0000756,True,Unknown,Not tested,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
19494,CHEMBL571209,EFO_0002617,Unknown,Not tested,Not tested,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
19495,CHEMBL571209,EFO_0002618,Unknown,Not tested,Not tested,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
19496,CHEMBL571209,EFO_0002939,Unknown,Not tested,Not tested,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21
